15301981,06 Haziran 2024,Satılık,125 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,135 M2,11-15,3,Boş,2.850.000
15301977,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,5-10,4,Boş,2.675.000
15301100,06 Haziran 2024,Satılık,120 M2,3+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,11-15,3,Mülk Sahibi Oturuyor,1.549.000
15300938,06 Haziran 2024,Satılık,100 M2,3+1,4.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,110 M2,21 Ve Üzeri,5,Kiracı Oturuyor,1.565.000
15300844,06 Haziran 2024,Satılık,45 M2,1+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,55 M2,0 (Yeni),3,Boş,2.300.000
15300768,06 Haziran 2024,Satılık,135 M2,4+1,3.Kat,Yerden Isıtma,06 Haziran 2024,Konut,Daire,145 M2,0 (Yeni),3,Boş,6.200.000
15300641,06 Haziran 2024,Satılık,110 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,115 M2,21 Ve Üzeri,3,Boş,2.339.000
15300492,06 Haziran 2024,Satılık,95 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,21 Ve Üzeri,3,Kiracı Oturuyor,1.990.000
15300470,06 Haziran 2024,Satılık,190 M2,4+1,2.Kat,Yerden Isıtma,06 Haziran 2024,Konut,Daire,205 M2,0 (Yeni),17,Boş,5.450.000
15300467,06 Haziran 2024,Satılık,175 M2,4+1,14.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,190 M2,4,15,Boş,4.950.000
15300466,06 Haziran 2024,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,11-15,6,Boş,2.275.000
15300398,06 Haziran 2024,Satılık,90 M2,2+1,Bahçe Katı,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,95 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1.345.000
15300264,06 Haziran 2024,Satılık,140 M2,3+1,1.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,150 M2,5-10,14,Kiracı Oturuyor,3.650.000
15300238,06 Haziran 2024,Satılık,190 M2,4+1,Çatı Katı,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,230 M2,11-15,9,Boş,5.500.000
15300228,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2.729.000
15300104,06 Haziran 2024,Satılık,155 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,165 M2,0 (Yeni),14,Boş,4.700.000
15300005,06 Haziran 2024,Satılık,204 M2,4.5+1,6.Kat,Yerden Isıtma,06 Haziran 2024,Konut,Daire,222 M2,0 (Yeni),23,Boş,5.999.999
15299806,06 Haziran 2024,Satılık,160 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,175 M2,16-20,4,Boş,6.250.000
15299774,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,3,Boş,4.350.000
15299771,06 Haziran 2024,Satılık,200 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,250 M2,11-15,3,Boş,2.500.000
15299675,06 Haziran 2024,Satılık,210 M2,4+1,4.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,230 M2,0 (Yeni),4,Boş,3.000.000
15299605,06 Haziran 2024,Satılık,140 M2,3+1,5.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,175 M2,21 Ve Üzeri,9,Mülk Sahibi Oturuyor,6.245.000
15299576,06 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,3,Kiracı Oturuyor,2.750.000
15299511,06 Haziran 2024,Satılık,165 M2,4+1,5.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,194 M2,11-15,14,Boş,2.600.000
15299503,06 Haziran 2024,Satılık,120 M2,3+1,14.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,5-10,17,Kiracı Oturuyor,6.945.000
15299478,06 Haziran 2024,Satılık,180 M2,4+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,190 M2,5-10,12,Mülk Sahibi Oturuyor,6.250.000
15299470,06 Haziran 2024,Satılık,130 M2,3+1,6.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,10,Boş,2.970.000
15299458,06 Haziran 2024,Satılık,225 M2,6+1,Çatı Dubleks,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,235 M2,11-15,3,Mülk Sahibi Oturuyor,3.450.000
15299437,06 Haziran 2024,Satılık,80 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,3,Boş,1.290.000
15299413,06 Haziran 2024,Satılık,140 M2,3+1,5.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,155 M2,5-10,11,Boş,3.300.000
15299406,06 Haziran 2024,Satılık,115 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2.270.000
15299478,06 Haziran 2024,Satılık,180 M2,4+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,190 M2,5-10,12,Mülk Sahibi Oturuyor,6.250.000
15299470,06 Haziran 2024,Satılık,130 M2,3+1,6.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,10,Boş,2.970.000
15299458,06 Haziran 2024,Satılık,225 M2,6+1,Çatı Dubleks,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,235 M2,11-15,3,Mülk Sahibi Oturuyor,3.450.000
15299437,06 Haziran 2024,Satılık,80 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,3,Boş,1.290.000
15299478,06 Haziran 2024,Satılık,180 M2,4+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,190 M2,5-10,12,Mülk Sahibi Oturuyor,6.250.000
15299470,06 Haziran 2024,Satılık,130 M2,3+1,6.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,10,Boş,2.970.000
15299458,06 Haziran 2024,Satılık,225 M2,6+1,Çatı Dubleks,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,235 M2,11-15,3,Mülk Sahibi Oturuyor,3.450.000
15299437,06 Haziran 2024,Satılık,80 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,3,Boş,1.290.000
15299478,06 Haziran 2024,Satılık,180 M2,4+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,190 M2,5-10,12,Mülk Sahibi Oturuyor,6.250.000
15299470,06 Haziran 2024,Satılık,130 M2,3+1,6.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,10,Boş,2.970.000
15299458,06 Haziran 2024,Satılık,225 M2,6+1,Çatı Dubleks,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,235 M2,11-15,3,Mülk Sahibi Oturuyor,3.450.000
15299437,06 Haziran 2024,Satılık,80 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,3,Boş,1.290.000
15299429,06 Haziran 2024,Satılık,200 M2,4+1,5.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,220 M2,0 (Yeni),5,Boş,7.850.000
15299413,06 Haziran 2024,Satılık,140 M2,3+1,5.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,155 M2,5-10,11,Boş,3.300.000
15299390,06 Haziran 2024,Satılık,170 M2,4+1,6.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,180 M2,0 (Yeni),9,Boş,4.849.000
15299380,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,2,Boş,3.200.000
15299478,06 Haziran 2024,Satılık,180 M2,4+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,190 M2,5-10,12,Mülk Sahibi Oturuyor,6.250.000
15299470,06 Haziran 2024,Satılık,130 M2,3+1,6.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,10,Boş,2.970.000
15299458,06 Haziran 2024,Satılık,225 M2,6+1,Çatı Dubleks,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,235 M2,11-15,3,Mülk Sahibi Oturuyor,3.450.000
15299437,06 Haziran 2024,Satılık,80 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,3,Boş,1.290.000
15299429,06 Haziran 2024,Satılık,200 M2,4+1,5.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,220 M2,0 (Yeni),5,Boş,7.850.000
15299413,06 Haziran 2024,Satılık,140 M2,3+1,5.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,155 M2,5-10,11,Boş,3.300.000
15299390,06 Haziran 2024,Satılık,170 M2,4+1,6.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,180 M2,0 (Yeni),9,Boş,4.849.000
15299380,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,2,Boş,3.200.000
15299369,06 Haziran 2024,Satılık,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,95 M2,21 Ve Üzeri,2,Kiracı Oturuyor,1.598.000
15299348,06 Haziran 2024,Satılık,130 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,150 M2,16-20,3,Mülk Sahibi Oturuyor,4.150.000
15299318,06 Haziran 2024,Satılık,105 M2,3+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,115 M2,21 Ve Üzeri,3,Boş,2.475.000
15299306,06 Haziran 2024,Satılık,145 M2,4+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),3,Boş,3.249.000
15299158,06 Haziran 2024,Satılık,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,16-20,4,Kiracı Oturuyor,2.635.000
15299075,06 Haziran 2024,Satılık,130 M2,3+1,Kot 4 (-4).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,11-15,4,Kiracı Oturuyor,1.849.000
15299065,06 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,5-10,3,Boş,2.895.000
15299063,06 Haziran 2024,Satılık,105 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,110 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,2.698.000
15299027,06 Haziran 2024,Satılık,100 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,110 M2,11-15,3,Mülk Sahibi Oturuyor,2.000.000
15298988,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Mülk Sahibi Oturuyor,1.950.000
15298920,06 Haziran 2024,Satılık,110 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,11-15,3,Mülk Sahibi Oturuyor,2.250.000
15298868,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Boş,1.920.000
15298851,06 Haziran 2024,Satılık,138 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,148 M2,16-20,3,Mülk Sahibi Oturuyor,3.450.000
15298776,06 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Mülk Sahibi Oturuyor,2.375.000
15298773,06 Haziran 2024,Satılık,90 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,21 Ve Üzeri,3,Boş,1.679.000
15298769,06 Haziran 2024,Satılık,80 M2,2+1,1.Kat,Yerden Isıtma,06 Haziran 2024,Konut,Daire,90 M2,0 (Yeni),3,Boş,3.249.000
15298692,06 Haziran 2024,Satılık,135 M2,3+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,160 M2,5-10,8,Kiracı Oturuyor,3.325.000
15298683,06 Haziran 2024,Satılık,90 M2,3+0,Kot 2 (-2).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,3,Mülk Sahibi Oturuyor,1.549.000
15298230,06 Haziran 2024,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,16-20,4,Mülk Sahibi Oturuyor,1.650.000
15298201,06 Haziran 2024,Satılık,135 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,145 M2,16-20,4,Mülk Sahibi Oturuyor,4.590.000
15298184,06 Haziran 2024,Satılık,110 M2,3+1,Düz Giriş (Zemin),Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,115 M2,11-15,3,Mülk Sahibi Oturuyor,1.770.000
15298181,06 Haziran 2024,Satılık,90 M2,2+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,4,Mülk Sahibi Oturuyor,1.549.000
15298171,06 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Boş,2.500.000
15298162,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,3,Kiracı Oturuyor,1.750.000
15298120,06 Haziran 2024,Satılık,90 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,95 M2,11-15,3,Kiracı Oturuyor,1.799.000
15298109,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Mülk Sahibi Oturuyor,2.390.000
15298076,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,1,3,Boş,2.850.000
15298050,06 Haziran 2024,Satılık,125 M2,3+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,11-15,3,Boş,2.650.000
15298045,06 Haziran 2024,Satılık,135 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,4,Boş,1.969.000
15298042,06 Haziran 2024,Satılık,118 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,16-20,4,Boş,2.050.000
15298012,06 Haziran 2024,Satılık,135 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,140 M2,0 (Yeni),4,Boş,4.150.000
15298005,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,11-15,3,Boş,2.675.000
15297996,06 Haziran 2024,Satılık,140 M2,3+1,Yüksek Giriş,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,150 M2,5-10,8,Mülk Sahibi Oturuyor,2.650.000
15297988,06 Haziran 2024,Satılık,170 M2,4+1,1.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,180 M2,0 (Yeni),15,Boş,5.650.000
15297962,06 Haziran 2024,Satılık,190 M2,5+1,3.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,205 M2,0 (Yeni),14,Boş,7.200.000
15297960,06 Haziran 2024,Satılık,110 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,4,Boş,2.149.000
15297923,06 Haziran 2024,Satılık,90 M2,2+1,11.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,100 M2,11-15,11,Boş,1.390.000
15297881,06 Haziran 2024,Satılık,180 M2,4+1,12.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,200 M2,4,16,Boş,6.500.000
15297871,06 Haziran 2024,Satılık,120 M2,3+1,Bahçe Katı,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,21 Ve Üzeri,3,Boş,2.180.000
15297851,06 Haziran 2024,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,4,Kiracı Oturuyor,1.995.000
15297833,06 Haziran 2024,Satılık,115 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,11-15,3,Boş,1.750.000
15297782,06 Haziran 2024,Satılık,150 M2,3+1,2.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,160 M2,11-15,10,Kiracı Oturuyor,2.695.000
15297756,06 Haziran 2024,Satılık,190 M2,5+1,3.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,205 M2,0 (Yeni),14,Boş,7.200.000
15297724,06 Haziran 2024,Satılık,50 M2,1+1,2.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,60 M2,0 (Yeni),13,Boş,3.310.000
15297833,06 Haziran 2024,Satılık,115 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,11-15,3,Boş,1.750.000
15297782,06 Haziran 2024,Satılık,150 M2,3+1,2.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,160 M2,11-15,10,Kiracı Oturuyor,2.695.000
15297773,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Mülk Sahibi Oturuyor,2.059.000
15297756,06 Haziran 2024,Satılık,190 M2,5+1,3.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,205 M2,0 (Yeni),14,Boş,7.200.000
15297724,06 Haziran 2024,Satılık,50 M2,1+1,2.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,60 M2,0 (Yeni),13,Boş,3.310.000
15297716,06 Haziran 2024,Satılık,120 M2,3+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,6,Boş,2.950.000
15297691,06 Haziran 2024,Satılık,120 M2,3+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,135 M2,11-15,3,Boş,1.995.000
15297636,06 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,4,Boş,1.839.000
15297583,06 Haziran 2024,Satılık,110 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,5-10,3,Boş,2.200.000
15297560,06 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,4,Boş,1.659.000
15297557,06 Haziran 2024,Satılık,120 M2,3+1,5.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,5-10,6,Mülk Sahibi Oturuyor,3.350.000
15297555,06 Haziran 2024,Satılık,170 M2,4+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,180 M2,5-10,13,Mülk Sahibi Oturuyor,3.900.000
15297522,06 Haziran 2024,Satılık,176 M2,4+1,5.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,205 M2,0 (Yeni),15,Boş,6.100.000
15297473,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,135 M2,11-15,3,Mülk Sahibi Oturuyor,2.450.000
15297465,06 Haziran 2024,Satılık,180 M2,4+1,2.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,200 M2,4,17,Mülk Sahibi Oturuyor,4.350.000
15297436,06 Haziran 2024,Satılık,180 M2,4+1,14.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,200 M2,0 (Yeni),15,Boş,6.300.000
15297406,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,125 M2,11-15,3,Kiracı Oturuyor,2.390.000
15297307,06 Haziran 2024,Satılık,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,4,Boş,1.879.000
15297296,06 Haziran 2024,Satılık,175 M2,4+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,185 M2,0 (Yeni),8,Boş,3.590.000
15297293,06 Haziran 2024,Satılık,115 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,16-20,4,Boş,1.879.000
15297292,06 Haziran 2024,Satılık,115 M2,3+1,4.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,11-15,4,Boş,1.989.000
15297291,06 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,11-15,3,Boş,2.600.000
15297286,06 Haziran 2024,Satılık,130 M2,3+1,3.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,135 M2,3,3,Mülk Sahibi Oturuyor,2.250.000
15297280,06 Haziran 2024,Satılık,220 M2,4+2,12.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,270 M2,4,12,Mülk Sahibi Oturuyor,3.800.000
15297004,06 Haziran 2024,Satılık,125 M2,3+1,2.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,135 M2,5-10,4,Mülk Sahibi Oturuyor,2.575.000
15297002,06 Haziran 2024,Satılık,115 M2,2+1,Bahçe Katı,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,16-20,4,Boş,1.780.000
15297002,06 Haziran 2024,Satılık,115 M2,2+1,Bahçe Katı,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,16-20,4,Boş,1.780.000
15297001,06 Haziran 2024,Satılık,100 M2,3+1,2.Kat,Merkezi Doğalgaz,06 Haziran 2024,Konut,Daire,110 M2,5-10,7,Boş,2.800.000
15296971,06 Haziran 2024,Satılık,110 M2,3+1,Kot 1 (-1).Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,3,Boş,1.750.000
15296859,06 Haziran 2024,Satılık,117 M2,3+1,4.Kat,Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,133 M2,0 (Yeni),5,Boş,2.150.000
15296858,06 Haziran 2024,Satılık,80 M2,2+1,Düz Giriş (Zemin),Merkezi (Pay Ölçer),06 Haziran 2024,Konut,Daire,97 M2,0 (Yeni),4,Boş,1.199.000
15296857,06 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,130 M2,16-20,3,Mülk Sahibi Oturuyor,1.935.000
15296855,06 Haziran 2024,Satılık,157 M2,4+1,6.Kat,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,170 M2,0 (Yeni),15,Boş,4.495.000
15296854,06 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,06 Haziran 2024,Konut,Daire,120 M2,0 (Yeni),3,Boş,2.650.000
15296116,06 Haziran 2024,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,4,Kiracı Oturuyor,2.750.000
15296113,06 Haziran 2024,Satılık,100 M2,3+1,Kot 2 (-2).Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,110 M2,5-10,3,Mülk Sahibi Oturuyor,1.290.000
15295787,05 Haziran 2024,Satılık,115 M2,3+1,1.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,120 M2,4,5,Boş,3.200.000
15295786,05 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,130 M2,16-20,6,Kiracı Oturuyor,3.200.000
15295565,05 Haziran 2024,Satılık,115 M2,3+1,3.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,120 M2,16-20,4,Mülk Sahibi Oturuyor,1.949.000
15295555,05 Haziran 2024,Satılık,115 M2,3+1,2.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,120 M2,11-15,3,Mülk Sahibi Oturuyor,2.150.000
15295548,05 Haziran 2024,Satılık,105 M2,2+1,3.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,110 M2,11-15,3,Boş,1.670.000
15295514,05 Haziran 2024,Satılık,150 M2,4+1,Düz Giriş (Zemin),Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,165 M2,5-10,3,Boş,1.899.000
15295497,05 Haziran 2024,Satılık,135 M2,3+1,Kot 2 (-2).Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),3,Mülk Sahibi Oturuyor,1.785.000
15295489,06 Haziran 2024,Satılık,130 M2,4+1,2.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),4,Boş,3.249.000
15295485,06 Haziran 2024,Satılık,125 M2,3+1,4.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,135 M2,0 (Yeni),4,Boş,2.539.000
15295484,05 Haziran 2024,Satılık,100 M2,2+1,1.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,115 M2,11-15,3,Boş,1.595.000
15295483,06 Haziran 2024,Satılık,145 M2,4.5+1,1.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,160 M2,0 (Yeni),3,Boş,3.499.000
15295482,06 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,130 M2,0 (Yeni),3,Boş,2.548.000
15295477,06 Haziran 2024,Satılık,130 M2,3+1,2.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,140 M2,0 (Yeni),3,Boş,2.849.000
15295476,06 Haziran 2024,Satılık,125 M2,3+1,1.Kat,Kombi Doğalgaz,05 Haziran 2024,Konut,Daire,135 M2,0 (Yeni),3,Boş,2.849.000
